Start	time：2023-07-06	19:05:08.308
Date	Time	ax	ay	az	wx	wy	wz	AngleX	AngleY	AngleZ	hx	hy	hz	q0	q1	q2	q3	
2023-07-06	19:19:46.344	-0.0830	-0.1777	-0.9893	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.345	-0.0820	-0.1792	-0.9893	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.346	-0.0825	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.347	-0.0825	-0.1772	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.7021	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0139	
2023-07-06	19:19:46.347	-0.0820	-0.1777	-0.9902	0.0000	0.0000	0.0000	-169.8157	4.7021	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0139	
2023-07-06	19:19:46.348	-0.0825	-0.1768	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.7021	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0139	
2023-07-06	19:19:46.349	-0.0840	-0.1777	-0.9888	0.0000	0.0000	0.0000	-169.8102	4.7021	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0139	
2023-07-06	19:19:46.350	-0.0850	-0.1772	-0.9927	0.0000	0.0000	0.0000	-169.8102	4.7021	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0139	
2023-07-06	19:19:46.351	-0.0850	-0.1768	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.352	-0.0850	-0.1772	-0.9893	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.353	-0.0840	-0.1782	-0.9912	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.353	-0.0845	-0.1782	-0.9883	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.354	-0.0840	-0.1792	-0.9897	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.356	-0.0845	-0.1792	-0.9927	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.357	-0.0845	-0.1782	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.357	-0.0845	-0.1772	-0.9897	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.358	-0.0850	-0.1772	-0.9917	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.359	-0.0835	-0.1768	-0.9897	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.361	-0.0845	-0.1777	-0.9888	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.361	-0.0830	-0.1792	-0.9912	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.362	-0.0825	-0.1802	-0.9912	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.363	-0.0835	-0.1782	-0.9902	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.364	-0.0850	-0.1782	-0.9897	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.365	-0.0840	-0.1772	-0.9893	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.365	-0.0830	-0.1763	-0.9912	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.366	-0.0825	-0.1777	-0.9902	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.367	-0.0825	-0.1772	-0.9902	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.368	-0.0820	-0.1782	-0.9912	0.0000	0.0000	0.0000	-169.8102	4.6912	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.369	-0.0806	-0.1777	-0.9888	0.0000	0.0000	0.0000	-169.8102	4.6912	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.370	-0.0811	-0.1787	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.6912	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.371	-0.0811	-0.1772	-0.9917	0.0000	0.0000	0.0000	-169.8102	4.6912	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.372	-0.0811	-0.1777	-0.9912	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.373	-0.0815	-0.1768	-0.9897	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.374	-0.0820	-0.1768	-0.9888	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.375	-0.0815	-0.1763	-0.9897	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.376	-0.0811	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.378	-0.0811	-0.1787	-0.9902	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.379	-0.0815	-0.1792	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.380	-0.0815	-0.1792	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.381	-0.0820	-0.1797	-0.9893	0.0000	0.0000	0.0000	-169.8047	4.6967	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.384	-0.0820	-0.1782	-0.9912	0.0000	0.0000	0.0000	-169.8047	4.6967	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.385	-0.0815	-0.1758	-0.9907	0.0000	0.0000	0.0000	-169.8047	4.6967	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.386	-0.0820	-0.1772	-0.9907	0.0000	0.0000	0.0000	-169.8047	4.6967	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.387	-0.0820	-0.1768	-0.9902	0.0000	0.0000	0.0000	-169.8047	4.6967	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.388	-0.0820	-0.1772	-0.9902	0.0000	0.0000	0.0000	-169.8047	4.6912	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.389	-0.0840	-0.1782	-0.9888	0.0000	0.0000	0.0000	-169.8047	4.6912	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.390	-0.0830	-0.1782	-0.9902	0.0000	0.0000	0.0000	-169.8047	4.6912	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.391	-0.0825	-0.1792	-0.9893	0.0000	0.0000	0.0000	-169.8047	4.6912	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.393	-0.0825	-0.1797	-0.9897	0.0000	0.0000	0.0000	-169.8047	4.6912	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.393	-0.0830	-0.1792	-0.9912	0.0000	0.0000	0.0000	-169.8047	4.6912	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.399	-0.0830	-0.1777	-0.9902	0.0000	0.0000	0.0000	-169.8047	4.6912	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.399	-0.0825	-0.1777	-0.9902	0.0000	0.0000	0.0000	-169.8047	4.6912	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.401	-0.0825	-0.1772	-0.9907	0.0000	0.0000	0.0000	-169.8047	4.6912	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.402	-0.0830	-0.1763	-0.9907	0.0000	0.0000	0.0000	-169.8047	4.6912	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.403	-0.0830	-0.1782	-0.9902	0.0000	0.0000	0.0000	-169.8047	4.6912	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.404	-0.0840	-0.1782	-0.9897	0.0000	0.0000	0.0000	-169.8047	4.6912	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.405	-0.0830	-0.1782	-0.9897	0.0000	0.0000	0.0000	-169.8047	4.6912	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.406	-0.0825	-0.1792	-0.9897	0.0000	0.0000	0.0000	-169.8047	4.6912	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.407	-0.0825	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8047	4.6912	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.408	-0.0820	-0.1768	-0.9902	0.0000	0.0000	0.0000	-169.8102	4.6912	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.409	-0.0825	-0.1768	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.6912	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.410	-0.0820	-0.1782	-0.9912	0.0000	0.0000	0.0000	-169.8102	4.6912	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.412	-0.0825	-0.1763	-0.9907	0.0000	0.0000	0.0000	-169.8047	4.6912	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.413	-0.0825	-0.1787	-0.9902	0.0000	0.0000	0.0000	-169.8102	4.6912	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.414	-0.0820	-0.1782	-0.9897	0.0000	0.0000	0.0000	-169.8102	4.6912	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.415	-0.0815	-0.1782	-0.9897	0.0000	0.0000	0.0000	-169.8102	4.6912	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.415	-0.0820	-0.1792	-0.9902	0.0000	0.0000	0.0000	-169.8102	4.6912	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.416	-0.0820	-0.1792	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.6912	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.418	-0.0815	-0.1777	-0.9902	0.0000	0.0000	0.0000	-169.8102	4.6912	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.419	-0.0825	-0.1772	-0.9912	0.0000	0.0000	0.0000	-169.8102	4.6912	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.420	-0.0830	-0.1782	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.6912	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.421	-0.0830	-0.1763	-0.9902	0.0000	0.0000	0.0000	-169.8102	4.6912	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.422	-0.0825	-0.1782	-0.9897	0.0000	0.0000	0.0000	-169.8102	4.6912	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.423	-0.0830	-0.1782	-0.9902	0.0000	0.0000	0.0000	-169.8102	4.6912	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.425	-0.0830	-0.1782	-0.9897	0.0000	0.0000	0.0000	-169.8102	4.6912	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.426	-0.0830	-0.1787	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.6912	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.427	-0.0830	-0.1787	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.6912	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.428	-0.0830	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.6912	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.430	-0.0835	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.6912	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.431	-0.0830	-0.1768	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.432	-0.0830	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.433	-0.0825	-0.1782	-0.9902	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.434	-0.0825	-0.1787	-0.9902	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.436	-0.0820	-0.1787	-0.9893	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.437	-0.0825	-0.1787	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.438	-0.0820	-0.1787	-0.9912	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.440	-0.0830	-0.1782	-0.9912	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.441	-0.0825	-0.1768	-0.9902	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.442	-0.0815	-0.1768	-0.9902	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.443	-0.0820	-0.1768	-0.9912	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.444	-0.0820	-0.1782	-0.9902	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.445	-0.0820	-0.1772	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.6912	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.446	-0.0820	-0.1772	-0.9902	0.0000	0.0000	0.0000	-169.8157	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.448	-0.0815	-0.1782	-0.9907	0.0000	0.0000	0.0000	-169.8157	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.449	-0.0815	-0.1777	-0.9917	0.0000	0.0000	0.0000	-169.8157	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.451	-0.0825	-0.1772	-0.9902	0.0000	0.0000	0.0000	-169.8157	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.452	-0.0825	-0.1763	-0.9907	0.0000	0.0000	0.0000	-169.8157	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.458	-0.0820	-0.1772	-0.9902	0.0000	0.0000	0.0000	-169.8157	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.459	-0.0825	-0.1763	-0.9893	0.0000	0.0000	0.0000	-169.8157	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.460	-0.0815	-0.1772	-0.9897	0.0000	0.0000	0.0000	-169.8157	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.462	-0.0820	-0.1768	-0.9902	0.0000	0.0000	0.0000	-169.8157	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.463	-0.0820	-0.1777	-0.9912	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.463	-0.0825	-0.1777	-0.9897	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.464	-0.0815	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.465	-0.0830	-0.1768	-0.9902	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.467	-0.0825	-0.1782	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.468	-0.0820	-0.1777	-0.9902	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.469	-0.0820	-0.1777	-0.9902	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.470	-0.0825	-0.1763	-0.9902	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.471	-0.0825	-0.1772	-0.9912	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.471	-0.0825	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.472	-0.0820	-0.1777	-0.9893	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.473	-0.0825	-0.1777	-0.9912	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.473	-0.0820	-0.1772	-0.9917	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.474	-0.0830	-0.1782	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.474	-0.0825	-0.1768	-0.9907	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.475	-0.0825	-0.1763	-0.9902	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.478	-0.0825	-0.1772	-0.9897	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.479	-0.0825	-0.1782	-0.9902	0.0000	0.0000	0.0000	-169.8212	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.480	-0.0825	-0.1787	-0.9907	0.0000	0.0000	0.0000	-169.8157	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.484	-0.0825	-0.1772	-0.9902	0.0000	0.0000	0.0000	-169.8157	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.485	-0.0825	-0.1777	-0.9893	0.0000	0.0000	0.0000	-169.8157	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.486	-0.0820	-0.1777	-0.9897	0.0000	0.0000	0.0000	-169.8157	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.487	-0.0825	-0.1772	-0.9897	0.0000	0.0000	0.0000	-169.8157	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.488	-0.0820	-0.1772	-0.9907	0.0000	0.0000	0.0000	-169.8157	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.489	-0.0835	-0.1787	-0.9912	0.0000	0.0000	0.0000	-169.8157	4.6857	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0137	
2023-07-06	19:19:46.490	-0.0830	-0.1782	-0.9912	0.0000	0.0000	0.0000	-169.8157	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.491	-0.0825	-0.1787	-0.9902	0.0000	0.0000	0.0000	-169.8157	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.492	-0.0830	-0.1782	-0.9897	0.0000	0.0000	0.0000	-169.8157	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.493	-0.0825	-0.1782	-0.9902	0.0000	0.0000	0.0000	-169.8157	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.494	-0.0825	-0.1772	-0.9897	0.0000	0.0000	0.0000	-169.8157	4.6912	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.494	-0.0830	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8157	4.6967	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.495	-0.0825	-0.1782	-0.9907	0.0000	0.0000	0.0000	-169.8157	4.6967	-33.1348	0	0	0	0.0966	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.498	-0.0825	-0.1782	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.499	-0.0825	-0.1777	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.500	-0.0830	-0.1768	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.505	-0.0830	-0.1782	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.507	-0.0820	-0.1777	-0.9902	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.509	-0.0815	-0.1772	-0.9907	0.0000	0.0000	0.0000	-169.8157	4.6967	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.510	-0.0820	-0.1782	-0.9897	0.0000	0.0000	0.0000	-169.8157	4.6967	-33.1293	0	0	0	0.0966	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.511	-0.0820	-0.1772	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.512	-0.0830	-0.1777	-0.9902	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.513	-0.0830	-0.1777	-0.9902	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.513	-0.0840	-0.1787	-0.9912	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.514	-0.0825	-0.1777	-0.9912	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1348	0	0	0	0.0967	-0.9529	0.2873	0.0138	
2023-07-06	19:19:46.515	-0.0835	-0.1787	-0.9907	0.0000	0.0000	0.0000	-169.8102	4.6967	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0138	
2023-07-06	19:19:46.516	-0.0835	-0.1787	-0.9912	0.0000	0.0000	0.0000	-169.8102	4.7021	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0139	
2023-07-06	19:19:46.517	-0.0835	-0.1782	-0.9897	0.0000	0.0000	0.0000	-169.8102	4.7021	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0139	
2023-07-06	19:19:46.517	-0.0835	-0.1777	-0.9893	0.0000	0.0000	0.0000	-169.8102	4.7021	-33.1293	0	0	0	0.0967	-0.9529	0.2872	0.0139	
